date,page,posted by,message,shares,likes,number of comments,pic,url,type,
"2015-11-18T23:11:55+0000","waikatoexpressway","Geoff Ward","It seems about time for a flyover video,and wheres the nxt timelapse  cam gunna be  plse","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-19T02:11:51+0000","waikatoexpressway","Maria Low","Moniique Lauren Cowiin Renée Nicole Cowin","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-19T15:48:49+0000","waikatoexpressway","Ash Tuwhangai","Tracy Schipper Tarns Tuwhangai check this","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-19T20:11:47+0000","waikatoexpressway","Nicole Foster","Donna Thurston could be interesting if we have time :)","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-17T19:28:00+0000","waikatoexpressway","Waikato Expressway","Rangiriri section: a reminder for all traffic that use the Glen Murray Bridge at Rangiriri. The Glen Murray Road Bridge will be closed from 7pm Friday, 20 November, to 6am Wednesday 25 November. The closure is to construct the link between the existing bridge and the new Rangiriri interchange bridge. Thanks for your patience while we do this work. (If the weather is bad this work will happen Friday, 27 November until Wednesday 2 December.","3","7","4","https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-0/s130x130/12235139_953335661405875_8500244622652682600_n.jpg?oh=0c242f70e37dc6d44a057f956dfba68b&oe=56DA4625&__gda__=1459061912_9cec3bbfb58a8c652b3b053e3e8245a4","http://www.facebook.com/196682197071229/posts/953335661405875","post",
"2015-11-17T19:50:49+0000","waikatoexpressway","Lesley Reeve","Katelyn Reeve - going to mean we have to leave even earlier to get to TK on Saturday ....","0","0","0","","http://www.facebook.com/196682197071229/posts/953335661405875","comment",
"2015-11-18T06:20:50+0000","waikatoexpressway","Emma Bodley","Will the lights at the bridge be fixed after this? The delay between them changing ridiculous...","0","0","0","","http://www.facebook.com/196682197071229/posts/953335661405875","comment",
"2015-11-18T07:04:22+0000","waikatoexpressway","Shilo Wade Edwards","Can I have a job","0","0","0","","http://www.facebook.com/196682197071229/posts/953335661405875","comment",
"2015-11-21T17:25:07+0000","waikatoexpressway","Emma Barakat","Has the closure gone ahead this weekend /week?","0","0","0","","http://www.facebook.com/196682197071229/posts/953335661405875","comment",
"2015-11-15T20:32:01+0000","waikatoexpressway","Waikato Expressway","Rangiriri section: friendly reminder there will be stop/go traffic management and a 30km/h speed restriction in place at Rangiriri overnight tonight (Monday, 16 November). The team are moving concrete barriers on the north-bound lanes. Drivers should expect some delays in the evening and early morning between 8pm and 5.30am. Thanks for your patience.","3","13","0","https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xft1/v/t1.0-0/s130x130/12239973_953492581390183_172356194917507916_n.jpg?oh=d43dca76ca07393384a4660a98fb8ab3&oe=56F2C603&__gda__=1457405596_d93b079e0e0717258c0c3a609f72b775","http://www.facebook.com/196682197071229/posts/953492581390183","post",
"2015-11-15T00:00:04+0000","waikatoexpressway","Waikato Expressway","Huntly section: we have a regular monthly column going in the North Waikato News to keep you updated on the Huntly section. You can read them online here: http://goo.gl/vweUWs","3","24","0","https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-0/s130x130/12227717_953366551402786_8429588041249328150_n.png?oh=190c5c1d90a0e37b0f88ac36cb403d5d&oe=56F0F210&__gda__=1457733430_5609a7b92a19709d5a4e87af9b395cdb","http://www.facebook.com/196682197071229/posts/953367481402693","post",
"2015-11-14T22:10:01+0000","waikatoexpressway","Waikato Expressway","Rangiriri section: the team have been busy asphalting on the Rangiriri interchange bridge. They're getting ready for a five day closure of the Glen Murray Road Bridge so they can link it with the Rangiriri interchange bridge. The Glen Murray Bridge will be closed from 7pm Friday, 20 November, to 6am Wednesday, 25 November. Thanks for your patience while we do this important work. If the weather is bad, this closure will happen 27 November until Wednesday 2 December.","5","25","6","https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-0/s130x130/12219343_953374114735363_1374041269204971354_n.jpg?oh=2fefc5b11a9d8e0f6d030f2e7ca5d7ce&oe=56F108BD&__gda__=1458390016_e7a6ff7ac3159bfe32e9fddba7ffa9ec","http://www.facebook.com/196682197071229/posts/953394221400019","post",
"2015-11-16T09:17:39+0000","waikatoexpressway","Blair Robert Houghton","looks cool can't wait to travel on it when it's finished some time :)","0","0","0","","http://www.facebook.com/196682197071229/posts/953394221400019","comment",
"2015-11-17T23:31:57+0000","waikatoexpressway","Kim Reed","Sharon Fieten, the dates of bridge closed could be next weekend could affect Mr Motorcycles ride?","0","0","0","","http://www.facebook.com/196682197071229/posts/953394221400019","comment",
"2015-11-18T09:07:47+0000","waikatoexpressway","Monique Harding","Pam Harding for wen u go to airport","0","0","0","","http://www.facebook.com/196682197071229/posts/953394221400019","comment",
"2015-11-18T20:20:22+0000","waikatoexpressway","Mike Simpson","Can you get them to upgrade the lights on the bridge while its closed they are so slow at the moment","0","0","0","","http://www.facebook.com/196682197071229/posts/953394221400019","comment",
"2015-11-20T07:56:31+0000","waikatoexpressway","Alan Nicholson","When is this part of the expressway due to open ?","0","0","0","","http://www.facebook.com/196682197071229/posts/953394221400019","comment",
"2015-11-21T15:59:35+0000","waikatoexpressway","Linda Mc Williams","Was the work postponed till the 27th??","0","0","0","","http://www.facebook.com/196682197071229/posts/953394221400019","comment",
"2015-11-14T00:45:01+0000","waikatoexpressway","Waikato Expressway","Cambridge section: did you see this during the week? An upgrade is planned to the SH1/Victoria Road intersection in Cambridge early next year. The NZ Transport Agency is funding this work to fast-track it ahead of the Cambridge section opening. And yes, we will have a date for you on that very soon! http://goo.gl/OY7t83","1","14","1","https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-xat1/v/t1.0-0/s130x130/12227070_953364914736283_5737571434659943882_n.png?oh=0e6399534d484d1cf5ef8f79461135fd&oe=56EDB256&__gda__=1457660458_521fbfbbf149bb3473d510ea5b3b0f98","http://www.facebook.com/196682197071229/posts/953364914736283","post",
"2015-11-14T22:04:31+0000","waikatoexpressway","John Foster","Do you have a date upon which the date upon which the opening date may be announced? Or can you tell us when this "announcement-date"  date can be announced?","0","0","0","","http://www.facebook.com/196682197071229/posts/953364914736283","comment",
"2015-11-12T20:19:35+0000","waikatoexpressway","Waikato Expressway","Cambridge section: Happy Friday team! We'll be opening Newcombe Road near the Southern Interchange on Monday (16 Nov) and closing Gate 20 which has been used by some public and construction traffic while we have been building the local road connections in the area. Thanks again for your patience. Please take care through there. A 50km/h speed restriction is still in place.","4","22","6","https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-0/s130x130/11139431_953351741404267_8910307988152187343_n.jpg?oh=90be5a8057053af6b36f27a05a560fe0&oe=56D5B5B7&__gda__=1458732697_81f56e741e2278580dee64044a727895","http://www.facebook.com/196682197071229/posts/953355494737225","post",
"2015-11-12T22:21:58+0000","waikatoexpressway","Peter Schulte","Hey, good work :-) When will it be open???","0","0","0","","http://www.facebook.com/196682197071229/posts/953355494737225","comment",
"2015-11-13T03:10:28+0000","waikatoexpressway","Grant Alexander","Can't be long now!! 21st December maybe????","0","0","0","","http://www.facebook.com/196682197071229/posts/953355494737225","comment",
"2015-11-13T04:59:08+0000","waikatoexpressway","Sue Dela Rue-Hollywood","Donna - they named our new expressway road after you!","0","0","0","","http://www.facebook.com/196682197071229/posts/953355494737225","comment",
"2015-11-13T06:52:35+0000","waikatoexpressway","David Greed","16th mentioned, now the 21st - time for a sweepstake? :)","0","0","0","","http://www.facebook.com/196682197071229/posts/953355494737225","comment",
"2015-11-13T06:53:49+0000","waikatoexpressway","David Greed","Excellent progress though - can't wait to walk quieter Cambridge streets...","0","0","0","","http://www.facebook.com/196682197071229/posts/953355494737225","comment",
"2015-11-15T00:54:18+0000","waikatoexpressway","Ryan Cadwallader","WHEN WHEN WHEN","0","0","0","","http://www.facebook.com/196682197071229/posts/953355494737225","comment",
"2015-11-10T23:25:01+0000","waikatoexpressway","Waikato Expressway","Cambridge section: heads up the team will be doing some repairs on Tirau Road, State Highway 1 tonight. There will be a 30km/h speed restriction in place and some stop/go traffic management. Thanks for your patience. Here's a pic of the Southern Interchange looking north. Impressive piece of work isn't it?","7","25","6","https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-0/s130x130/11247711_952494198156688_2074236827487934165_n.jpg?oh=8d04ab8d75c2b2e502a14c1fd079f72a&oe=56E5968B&__gda__=1459261605_7196938510e925fad09ce0b61b13d968","http://www.facebook.com/196682197071229/posts/952494198156688","post",
"2015-11-10T23:41:04+0000","waikatoexpressway","Phill Moore","When will that good looking bit of new road be open?","0","0","0","","http://www.facebook.com/196682197071229/posts/952494198156688","comment",
"2015-11-11T00:22:07+0000","waikatoexpressway","Matt Dunn","Impressive indeed (Y)","0","0","0","","http://www.facebook.com/196682197071229/posts/952494198156688","comment",
"2015-11-11T00:57:28+0000","waikatoexpressway","Bryan Simmonds","Scheduled completion has been stated as 16 December 2015, but my guess is its going to be earlier than that but they aint saying yet.","0","0","0","","http://www.facebook.com/196682197071229/posts/952494198156688","comment",
"2015-11-11T03:04:12+0000","waikatoexpressway","Brenda Dunn","Hope it is earlier , have a daughter out visiting and it would be good for them to drive over it. With temps starting to rise they will want to be finished as the heat always seems to catch around there. Really appreciate the work going into making travel safer. When is the SH1 /29 roundabout starting","0","0","0","","http://www.facebook.com/196682197071229/posts/952494198156688","comment",
"2015-11-11T03:33:43+0000","waikatoexpressway","Butch Sutton","I hope that when al this is finished that the companies involved can find the time to put on a big free do for all the people who were involved in the construction of this as it is an impressive excersise & without the guy's (&gals) that actually did the work at the coal face so to speak their would be no new roads. My thanks & respect go out to all of them even the lollipop people. Their job to is a very important one & very much underated I think. Well that's my rant over.","0","0","0","","http://www.facebook.com/196682197071229/posts/952494198156688","comment",
"2015-11-15T00:54:33+0000","waikatoexpressway","Ryan Cadwallader","WHEN","0","0","0","","http://www.facebook.com/196682197071229/posts/952494198156688","comment",
"2015-11-09T21:51:33+0000","waikatoexpressway","Waikato Expressway","Rangiriri section: heads-up, there will be stop/go traffic management and a 30km/h speed restriction in place at Rangiriri overnight on Monday, 16 November. The team are moving concrete barriers on the north-bound lanes. Drivers should expect some delays in the evening and early morning between 8pm and 5.30am. Thanks for your patience.","5","17","1","https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-xal1/v/t1.0-0/q83/s130x130/10151187_952005054872269_3392713854577556080_n.jpg?oh=53a81139472c7a0ed2ca3969477ed3a6&oe=56E12456&__gda__=1458635588_afb70e7557e2ca790d4aca3eb2dafa30","http://www.facebook.com/196682197071229/posts/952005054872269","post",
"2015-11-09T22:56:58+0000","waikatoexpressway","Nicole Stone","Jillian Stone","0","0","0","","http://www.facebook.com/196682197071229/posts/952005054872269","comment",
"2015-11-09T20:21:25+0000","waikatoexpressway","Darran Dogman","Probably been asked before but once the new Cambridge expressway opens will this reduce the number of Milk tankers from going down Victoria Road? They seem to come through very fast at all hours of the day and night.","0","0","1","","http://www.facebook.com/196682197071229/posts/951982624874512","post",
"2015-11-13T02:49:21+0000","waikatoexpressway","Waikato Expressway","Hi Darran, overall the amount of traffic using SH1B/Victoria Road is expected to increase as the Victoria Road interchange will be the new gateway to Cambridge from the Expressway. In terms of the number of tankers, would need to check on the expected number of heavy vehicles using that interchange. Will get back to you.","0","0","0","","http://www.facebook.com/196682197071229/posts/951982624874512","comment",
"2015-11-08T19:58:00+0000","waikatoexpressway","Waikato Expressway","Cambridge section: the new traffic signals are in at the Victoria Road interchange. These will control traffic coming on and off the Expressway into Cambridge.The Victoria Road interchange is the gateway to Cambidge and is your access point on and off the Expressway from Cambridge. Getting really close now!","10","25","7","https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-0/q81/s130x130/12191528_951254401614001_4823668106759332790_n.jpg?oh=764cdfda87139e0ce95706a03ea4f43b&oe=56F39B20&__gda__=1458674998_0efd00b8c12e8e5f286f372c6d3fa7ff","http://www.facebook.com/196682197071229/posts/951254578280650","post",
"2015-11-08T20:04:04+0000","waikatoexpressway","Peter Schulte","Hi :-) good work... But when will it be open??","0","0","0","","http://www.facebook.com/196682197071229/posts/951254578280650","comment",
